Date Time,sec,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14
2018/11/1 15:40:20,1541054420,-2.484e-01,9.322e-02,7.307e-03,1.567e+00,5.737e+00,-1.387e-03,1.907e+00,4.281e-01,1.047e-04,2.120e-04,-2.277e-03,9.030e-05,4.819e-03,-2.595e+00
2018/11/1 15:50:20,1541055020,-2.594e-01,9.297e-02,7.270e-03,1.567e+00,5.737e+00,-2.693e-04,1.906e+00,4.273e-01,9.519e-05,2.118e-04,-3.037e-03,8.871e-06,-2.835e-03,-2.595e+00
2018/11/1 16:00:20,1541055620,-2.898e-01,9.295e-02,7.275e-03,1.567e+00,5.736e+00,-8.607e-04,1.906e+00,4.270e-01,9.149e-05,2.132e-04,-2.390e-03,7.282e-05,3.808e-03,-2.594e+00
2018/11/1 16:10:20,1541056220,-3.043e-01,9.285e-02,7.275e-03,1.567e+00,5.736e+00,-1.227e-03,1.907e+00,4.273e-01,8.394e-05,2.114e-04,-3.109e-03,3.601e-05,3.244e-03,-2.593e+00
2018/11/1 16:20:20,1541056820,-3.114e-01,9.353e-02,7.235e-03,1.568e+00,5.735e+00,-1.753e-03,1.906e+00,4.288e-01,7.136e-05,2.125e-04,-3.218e-03,3.442e-06,-2.976e-03,-2.592e+00
2018/11/1 16:30:20,1541057420,-3.099e-01,9.358e-02,7.238e-03,1.567e+00,5.734e+00,-5.484e-04,1.908e+00,4.280e-01,8.791e-05,2.141e-04,-2.745e-03,4.727e-05,1.301e-03,-2.590e+00
2018/11/1 16:40:20,1541058020,-3.061e-01,9.330e-02,7.224e-03,1.568e+00,5.734e+00,-1.009e-03,1.907e+00,4.277e-01,8.871e-05,2.120e-04,-3.216e-03,4.488e-05,4.322e-03,-2.590e+00
2018/11/1 16:50:20,1541058620,-3.039e-01,9.328e-02,7.238e-03,1.568e+00,5.735e+00,-1.346e-03,1.908e+00,4.277e-01,1.018e-04,2.199e-04,-2.380e-03,9.612e-05,8.601e-03,-2.589e+00
2018/11/1 17:00:20,1541059220,-3.003e-01,9.306e-02,7.234e-03,1.570e+00,5.733e+00,-1.811e-04,1.906e+00,4.270e-01,8.235e-05,2.132e-04,-2.824e-03,6.607e-05,9.911e-03,-2.588e+00
2018/11/1 17:10:20,1541059820,-2.915e-01,9.325e-02,7.244e-03,1.569e+00,5.733e+00,1.823e-04,1.906e+00,4.272e-01,8.990e-05,2.118e-04,-2.412e-03,7.189e-05,1.069e-02,-2.587e+00
2018/11/1 17:20:20,1541060420,-2.780e-01,9.344e-02,7.209e-03,1.569e+00,5.732e+00,-1.698e-03,1.908e+00,4.272e-01,1.070e-04,2.141e-04,-3.032e-03,2.330e-05,-1.603e-04,-2.586e+00
2018/11/1 17:30:20,1541061020,-2.793e-01,9.353e-02,7.226e-03,1.570e+00,5.732e+00,-1.050e-03,1.907e+00,4.272e-01,1.099e-04,2.146e-04,-2.536e-03,5.746e-05,-8.632e-05,-2.585e+00
2018/11/1 17:40:20,1541061620,-2.714e-01,9.327e-02,7.231e-03,1.569e+00,5.732e+00,4.455e-04,1.906e+00,4.269e-01,9.003e-05,2.130e-04,-2.170e-03,7.282e-05,4.456e-03,-2.585e+00
2018/11/1 17:50:20,1541062220,-2.650e-01,9.297e-02,7.195e-03,1.569e+00,5.732e+00,-9.992e-04,1.906e+00,4.261e-01,8.195e-05,2.125e-04,-3.216e-03,-9.930e-06,-1.949e-03,-2.585e+00
2018/11/1 18:00:20,1541062820,-2.523e-01,9.204e-02,7.160e-03,1.569e+00,5.731e+00,-1.445e-03,1.907e+00,4.234e-01,8.143e-05,2.141e-04,-3.425e-03,-1.761e-05,-1.340e-03,-2.584e+00
2018/11/1 18:10:20,1541063420,-2.481e-01,9.115e-02,7.165e-03,1.570e+00,5.732e+00,-4.386e-04,1.907e+00,4.206e-01,1.068e-04,2.148e-04,-2.642e-03,3.045e-05,8.004e-04,-2.583e+00
2018/11/1 18:20:20,1541064020,-2.477e-01,9.094e-02,7.180e-03,1.569e+00,5.731e+00,-1.280e-03,1.908e+00,4.199e-01,8.897e-05,2.118e-04,-2.499e-03,9.493e-05,4.445e-03,-2.583e+00
2018/11/1 18:30:20,1541064620,-2.436e-01,9.070e-02,7.194e-03,1.570e+00,5.731e+00,-1.334e-03,1.907e+00,4.191e-01,1.010e-04,2.129e-04,-2.276e-03,9.268e-05,8.351e-03,-2.583e+00
2018/11/1 18:40:20,1541065220,-2.399e-01,9.066e-02,7.187e-03,1.570e+00,5.731e+00,-6.987e-04,1.906e+00,4.189e-01,1.016e-04,2.121e-04,-3.126e-03,2.211e-05,-1.488e-03,-2.581e+00
2018/11/1 18:50:20,1541065820,-2.427e-01,9.066e-02,7.204e-03,1.569e+00,5.730e+00,-1.177e-03,1.906e+00,4.189e-01,1.128e-04,2.137e-04,-2.328e-03,8.857e-05,4.720e-03,-2.581e+00
2018/11/1 19:00:20,1541066420,-2.445e-01,9.058e-02,7.183e-03,1.571e+00,5.730e+00,-1.344e-03,1.907e+00,4.189e-01,8.116e-05,2.129e-04,-3.163e-03,-1.271e-05,2.259e-04,-2.581e+00
2018/11/1 19:10:20,1541067020,-2.435e-01,9.063e-02,7.199e-03,1.570e+00,5.730e+00,-1.509e-03,1.907e+00,4.189e-01,1.033e-04,2.211e-04,-2.641e-03,8.090e-05,5.540e-03,-2.581e+00
2018/11/1 19:20:20,1541067620,-2.466e-01,9.089e-02,7.165e-03,1.571e+00,5.730e+00,-3.244e-04,1.907e+00,4.195e-01,8.143e-05,2.134e-04,-3.479e-03,-4.104e-06,-2.936e-03,-2.580e+00
2018/11/1 19:30:20,1541068220,-2.535e-01,9.167e-02,7.134e-03,1.569e+00,5.730e+00,-9.018e-04,1.906e+00,4.217e-01,8.169e-05,2.128e-04,-3.425e-03,-5.826e-06,1.260e-04,-2.580e+00
2018/11/1 19:40:20,1541068820,-2.506e-01,9.160e-02,7.152e-03,1.571e+00,5.730e+00,-1.586e-03,1.908e+00,4.217e-01,1.082e-04,2.244e-04,-2.275e-03,8.381e-05,4.399e-03,-2.579e+00
2018/11/1 19:50:20,1541069420,-2.563e-01,9.185e-02,7.155e-03,1.569e+00,5.730e+00,5.991e-04,1.906e+00,4.227e-01,9.096e-05,2.126e-04,-2.277e-03,8.076e-05,6.069e-03,-2.579e+00
2018/11/1 20:00:20,1541070020,-2.649e-01,9.228e-02,7.120e-03,1.570e+00,5.729e+00,-1.542e-03,1.907e+00,4.234e-01,8.778e-05,2.133e-04,-2.852e-03,5.031e-06,-2.939e-03,-2.578e+00
2018/11/1 20:10:20,1541070620,-2.612e-01,9.209e-02,7.101e-03,1.569e+00,5.729e+00,-4.479e-04,1.907e+00,4.231e-01,7.931e-05,2.138e-04,-3.006e-03,-1.271e-05,-2.734e-03,-2.578e+00
2018/11/1 20:20:20,1541071220,-2.615e-01,9.213e-02,7.066e-03,1.570e+00,5.729e+00,-1.336e-03,1.906e+00,4.230e-01,7.970e-05,2.124e-04,-3.008e-03,-1.298e-05,-3.499e-03,-2.578e+00
2018/11/1 20:30:20,1541071820,-2.598e-01,9.187e-02,7.054e-03,1.570e+00,5.729e+00,-1.856e-03,1.906e+00,4.226e-01,1.078e-04,2.120e-04,-2.970e-03,3.720e-05,-3.788e-03,-2.578e+00
2018/11/1 20:40:20,1541072420,-2.671e-01,9.160e-02,7.039e-03,1.571e+00,5.729e+00,5.268e-04,1.907e+00,4.223e-01,8.447e-05,2.137e-04,-3.215e-03,-1.072e-05,-2.971e-03,-2.578e+00
2018/11/1 20:50:20,1541073020,-2.678e-01,9.169e-02,7.058e-03,1.571e+00,5.729e+00,6.527e-05,1.907e+00,4.223e-01,9.758e-05,2.130e-04,-2.641e-03,9.189e-05,5.219e-03,-2.578e+00
2018/11/1 21:00:20,1541073620,-2.782e-01,9.175e-02,7.063e-03,1.570e+00,5.729e+00,-1.072e-03,1.908e+00,4.223e-01,9.281e-05,2.133e-04,-2.516e-03,7.467e-05,6.459e-03,-2.578e+00
2018/11/1 21:10:20,1541074220,-2.766e-01,9.162e-02,7.056e-03,1.570e+00,5.729e+00,-6.064e-04,1.907e+00,4.224e-01,1.092e-04,2.134e-04,-2.692e-03,3.125e-05,2.887e-03,-2.577e+00
2018/11/1 21:20:20,1541074820,-2.713e-01,9.059e-02,7.067e-03,1.569e+00,5.729e+00,-8.087e-04,1.906e+00,4.198e-01,9.122e-05,2.137e-04,-2.533e-03,6.752e-05,4.663e-03,-2.578e+00
2018/11/1 21:30:20,1541075420,-2.775e-01,9.027e-02,7.081e-03,1.570e+00,5.729e+00,-8.717e-04,1.906e+00,4.191e-01,1.068e-04,2.234e-04,-2.172e-03,6.911e-05,4.485e-03,-2.577e+00
2018/11/1 21:40:20,1541076020,-2.804e-01,9.005e-02,7.070e-03,1.570e+00,5.728e+00,-1.856e-03,1.907e+00,4.187e-01,1.017e-04,2.128e-04,-2.895e-03,3.310e-05,-2.749e-03,-2.577e+00
2018/11/1 21:50:20,1541076620,-2.846e-01,9.001e-02,7.078e-03,1.570e+00,5.728e+00,-2.821e-04,1.908e+00,4.183e-01,1.026e-04,2.216e-04,-2.432e-03,9.149e-05,2.995e-03,-2.577e+00
2018/11/1 22:00:20,1541077220,-2.837e-01,8.994e-02,7.064e-03,1.570e+00,5.728e+00,-2.448e-04,1.907e+00,4.184e-01,1.132e-04,2.144e-04,-2.641e-03,3.045e-05,9.979e-04,-2.576e+00
2018/11/1 22:10:20,1541077820,-2.896e-01,9.060e-02,7.079e-03,1.570e+00,5.728e+00,-1.542e-03,1.906e+00,4.202e-01,8.116e-05,2.128e-04,-2.664e-03,6.567e-05,4.391e-03,-2.576e+00
2018/11/1 22:20:20,1541078420,-2.884e-01,9.074e-02,7.082e-03,1.569e+00,5.728e+00,-1.280e-03,1.906e+00,4.211e-01,8.275e-05,2.136e-04,-2.954e-03,3.760e-05,3.360e-03,-2.576e+00
2018/11/1 22:30:20,1541079020,-2.938e-01,9.047e-02,7.046e-03,1.570e+00,5.728e+00,-2.353e-04,1.907e+00,4.209e-01,8.765e-05,2.138e-04,-3.165e-03,2.516e-06,-2.417e-03,-2.576e+00
2018/11/1 22:40:20,1541079620,-2.875e-01,9.013e-02,7.049e-03,1.570e+00,5.728e+00,-9.657e-04,1.908e+00,4.200e-01,9.215e-05,2.136e-04,-2.222e-03,7.798e-05,4.873e-03,-2.575e+00
2018/11/1 22:50:20,1541080220,-2.917e-01,9.004e-02,7.058e-03,1.571e+00,5.728e+00,-1.438e-03,1.907e+00,4.199e-01,8.513e-05,2.132e-04,-2.845e-03,7.587e-05,6.171e-03,-2.575e+00
2018/11/1 23:00:20,1541080820,-2.935e-01,9.017e-02,7.063e-03,1.570e+00,5.728e+00,-7.564e-04,1.907e+00,4.213e-01,9.890e-05,2.137e-04,-2.573e-03,6.567e-05,6.446e-03,-2.575e+00
2018/11/1 23:10:20,1541081420,-2.916e-01,9.024e-02,7.082e-03,1.570e+00,5.728e+00,-1.489e-03,1.906e+00,4.210e-01,1.045e-04,2.140e-04,-2.274e-03,8.778e-05,9.933e-03,-2.575e+00
2018/11/1 23:20:20,1541082020,-2.921e-01,9.011e-02,7.075e-03,1.571e+00,5.728e+00,3.245e-04,1.906e+00,4.212e-01,8.235e-05,2.146e-04,-2.955e-03,3.098e-05,5.496e-03,-2.575e+00
2018/11/1 23:30:20,1541082620,-2.957e-01,8.993e-02,7.071e-03,1.571e+00,5.728e+00,4.956e-04,1.907e+00,4.204e-01,7.838e-05,2.142e-04,-2.633e-03,5.336e-05,6.269e-03,-2.575e+00
2018/11/1 23:40:20,1541083220,-2.945e-01,8.973e-02,7.064e-03,1.570e+00,5.727e+00,6.016e-04,1.908e+00,4.204e-01,9.268e-05,2.136e-04,-2.835e-03,6.024e-05,8.521e-03,-2.575e+00
2018/11/1 23:50:20,1541083820,-2.960e-01,8.962e-02,7.063e-03,1.570e+00,5.727e+00,1.576e-04,1.907e+00,4.205e-01,7.454e-05,2.130e-04,-3.112e-03,2.926e-05,4.413e-03,-2.574e+00
2018/11/2 00:00:20,1541084420,-2.954e-01,8.925e-02,7.074e-03,1.571e+00,5.726e+00,-1.678e-03,1.906e+00,4.200e-01,1.058e-04,2.243e-04,-2.694e-03,8.262e-05,6.477e-03,-2.574e+00
2018/11/2 00:10:20,1541085020,-2.921e-01,8.927e-02,7.045e-03,1.571e+00,5.727e+00,1.565e-04,1.906e+00,4.199e-01,8.606e-05,2.146e-04,-3.267e-03,-1.893e-05,-5.451e-04,-2.574e+00
2018/11/2 00:20:20,1541085620,-2.936e-01,8.931e-02,7.032e-03,1.570e+00,5.727e+00,-1.646e-03,1.907e+00,4.204e-01,1.095e-04,2.136e-04,-2.694e-03,2.449e-05,-1.657e-03,-2.574e+00
2018/11/2 00:30:20,1541086220,-2.962e-01,8.995e-02,6.998e-03,1.570e+00,5.727e+00,-1.520e-03,1.907e+00,4.220e-01,8.156e-05,2.132e-04,-3.374e-03,1.986e-06,-1.905e-03,-2.574e+00
2018/11/2 00:40:20,1541086820,-2.944e-01,8.969e-02,6.981e-03,1.570e+00,5.727e+00,-1.647e-03,1.907e+00,4.218e-01,1.059e-04,2.144e-04,-2.851e-03,1.880e-05,-6.027e-04,-2.574e+00
2018/11/2 00:50:20,1541087420,-2.968e-01,8.953e-02,6.981e-03,1.571e+00,5.727e+00,-1.202e-03,1.906e+00,4.216e-01,8.235e-05,2.141e-04,-2.953e-03,2.410e-05,-2.402e-04,-2.574e+00
2018/11/2 01:00:20,1541088020,-2.944e-01,8.934e-02,6.985e-03,1.570e+00,5.727e+00,-9.641e-04,1.906e+00,4.215e-01,8.407e-05,2.136e-04,-2.636e-03,7.401e-05,5.578e-03,-2.574e+00
2018/11/2 01:10:20,1541088620,-2.965e-01,8.916e-02,7.000e-03,1.570e+00,5.727e+00,-1.595e-03,1.907e+00,4.217e-01,1.090e-04,2.130e-04,-2.590e-03,9.030e-05,9.381e-03,-2.574e+00
2018/11/2 01:20:20,1541089220,-2.957e-01,8.923e-02,7.003e-03,1.571e+00,5.727e+00,-8.193e-04,1.907e+00,4.219e-01,1.033e-04,2.149e-04,-2.642e-03,4.859e-05,4.824e-03,-2.573e+00
2018/11/2 01:30:20,1541089820,-2.973e-01,8.925e-02,6.975e-03,1.570e+00,5.727e+00,-1.297e-03,1.908e+00,4.227e-01,8.076e-05,2.140e-04,-3.216e-03,-2.185e-05,5.307e-04,-2.573e+00
2018/11/2 01:40:20,1541090420,-2.963e-01,8.912e-02,6.982e-03,1.571e+00,5.730e+00,4.973e-04,1.906e+00,4.225e-01,9.308e-05,2.130e-04,-2.639e-03,5.971e-05,5.302e-03,-2.573e+00
2018/11/2 01:50:20,1541091020,-2.959e-01,8.910e-02,6.982e-03,1.570e+00,5.727e+00,-1.226e-03,1.906e+00,4.227e-01,8.434e-05,2.137e-04,-2.586e-03,4.554e-05,4.580e-03,-2.573e+00
2018/11/2 02:00:20,1541091620,-2.933e-01,8.870e-02,6.953e-03,1.571e+00,5.727e+00,-1.541e-03,1.906e+00,4.218e-01,8.606e-05,2.134e-04,-3.109e-03,-1.059e-06,1.527e-03,-2.573e+00
2018/11/2 02:10:20,1541092220,-2.904e-01,8.859e-02,6.936e-03,1.571e+00,5.726e+00,-5.909e-04,1.907e+00,4.217e-01,1.115e-04,2.136e-04,-2.694e-03,3.363e-05,1.296e-03,-2.573e+00
2018/11/2 02:20:20,1541092820,-2.933e-01,8.838e-02,6.913e-03,1.570e+00,5.726e+00,-2.660e-04,1.908e+00,4.218e-01,9.652e-05,2.120e-04,-3.101e-03,2.052e-05,-4.408e-03,-2.572e+00
2018/11/2 02:30:20,1541093420,-2.903e-01,8.847e-02,6.897e-03,1.571e+00,5.727e+00,-6.638e-04,1.907e+00,4.225e-01,7.467e-05,2.133e-04,-3.269e-03,-1.390e-05,-4.914e-03,-2.573e+00
2018/11/2 02:40:20,1541094020,-2.913e-01,8.810e-02,6.886e-03,1.572e+00,5.726e+00,-7.105e-04,1.908e+00,4.222e-01,1.145e-04,2.122e-04,-2.799e-03,3.257e-05,-9.341e-04,-2.572e+00
2018/11/2 02:50:20,1541094620,-2.888e-01,8.810e-02,6.897e-03,1.571e+00,5.726e+00,-1.666e-03,1.907e+00,4.222e-01,1.184e-04,2.223e-04,-2.537e-03,7.163e-05,1.925e-03,-2.573e+00
2018/11/2 03:00:20,1541095220,-2.846e-01,8.806e-02,6.889e-03,1.570e+00,5.727e+00,-1.905e-03,1.906e+00,4.222e-01,1.119e-04,2.142e-04,-2.870e-03,3.760e-05,-3.067e-03,-2.572e+00
2018/11/2 03:10:20,1541095820,-2.807e-01,8.766e-02,6.883e-03,1.570e+00,5.726e+00,1.165e-05,1.907e+00,4.223e-01,8.752e-05,2.148e-04,-2.694e-03,4.925e-05,2.390e-03,-2.572e+00
2018/11/2 03:20:20,1541096420,-2.825e-01,8.758e-02,6.861e-03,1.570e+00,5.726e+00,-1.226e-03,1.907e+00,4.223e-01,1.029e-04,2.144e-04,-3.143e-03,2.343e-05,-2.377e-03,-2.572e+00
2018/11/2 03:30:20,1541097020,-2.842e-01,8.742e-02,6.881e-03,1.571e+00,5.726e+00,-9.429e-04,1.906e+00,4.222e-01,1.104e-04,2.182e-04,-2.275e-03,8.752e-05,3.424e-03,-2.572e+00
2018/11/2 03:40:20,1541097620,-2.859e-01,8.733e-02,6.887e-03,1.570e+00,5.726e+00,-1.420e-03,1.906e+00,4.221e-01,1.103e-04,2.215e-04,-2.484e-03,8.315e-05,5.505e-03,-2.572e+00
2018/11/2 03:50:20,1541098220,-2.806e-01,8.720e-02,6.890e-03,1.571e+00,5.726e+00,-1.448e-03,1.907e+00,4.222e-01,1.166e-04,2.193e-04,-2.485e-03,7.772e-05,4.707e-03,-2.572e+00
2018/11/2 04:00:20,1541098820,-2.748e-01,8.699e-02,6.907e-03,1.571e+00,5.726e+00,-9.811e-04,1.907e+00,4.224e-01,1.027e-04,2.153e-04,-2.696e-03,9.241e-05,6.172e-03,-2.572e+00
2018/11/2 04:10:20,1541099420,-2.796e-01,8.648e-02,6.879e-03,1.570e+00,5.726e+00,-1.750e-03,1.908e+00,4.212e-01,1.106e-04,2.118e-04,-2.979e-03,3.389e-05,-1.570e-03,-2.572e+00
2018/11/2 04:20:20,1541100020,-2.755e-01,8.647e-02,6.843e-03,1.571e+00,5.726e+00,-1.802e-03,1.907e+00,4.212e-01,9.427e-05,2.125e-04,-2.850e-03,3.045e-06,-6.109e-03,-2.572e+00
2018/11/2 04:30:20,1541100620,-2.753e-01,8.617e-02,6.821e-03,1.571e+00,5.726e+00,-1.488e-03,1.906e+00,4.212e-01,1.082e-04,2.124e-04,-3.018e-03,3.773e-05,-4.672e-03,-2.572e+00
2018/11/2 04:40:20,1541101220,-2.778e-01,8.630e-02,6.828e-03,1.571e+00,5.726e+00,5.554e-04,1.906e+00,4.217e-01,8.209e-05,2.126e-04,-2.941e-03,4.025e-05,6.419e-04,-2.572e+00
2018/11/2 04:50:20,1541101820,-2.786e-01,8.624e-02,6.846e-03,1.571e+00,5.726e+00,-4.956e-04,1.907e+00,4.222e-01,1.125e-04,2.220e-04,-2.486e-03,7.653e-05,3.491e-03,-2.571e+00
2018/11/2 05:00:20,1541102420,-2.757e-01,8.610e-02,6.814e-03,1.571e+00,5.726e+00,-6.517e-04,1.907e+00,4.220e-01,1.001e-04,2.128e-04,-2.947e-03,1.827e-05,-3.469e-03,-2.572e+00
2018/11/2 05:10:20,1541103020,-2.764e-01,8.585e-02,6.781e-03,1.571e+00,5.726e+00,-9.314e-04,1.908e+00,4.225e-01,8.857e-05,2.138e-04,-3.005e-03,8.209e-06,-8.292e-03,-2.571e+00
2018/11/2 05:20:20,1541103620,-2.762e-01,8.555e-02,6.789e-03,1.571e+00,5.726e+00,-1.489e-03,1.906e+00,4.220e-01,8.460e-05,2.132e-04,-2.778e-03,5.455e-05,-3.205e-04,-2.571e+00
2018/11/2 05:30:20,1541104220,-2.767e-01,8.502e-02,6.774e-03,1.571e+00,5.726e+00,-1.433e-03,1.908e+00,4.207e-01,8.129e-05,2.126e-04,-2.851e-03,2.833e-05,2.068e-03,-2.571e+00
2018/11/2 05:40:20,1541104820,-2.714e-01,8.515e-02,6.791e-03,1.571e+00,5.726e+00,2.079e-04,1.907e+00,4.210e-01,8.341e-05,2.136e-04,-2.484e-03,7.772e-05,8.323e-03,-2.571e+00
2018/11/2 05:50:20,1541105420,-2.703e-01,8.518e-02,6.787e-03,1.571e+00,5.726e+00,-9.320e-04,1.907e+00,4.221e-01,1.172e-04,2.150e-04,-2.381e-03,5.998e-05,5.887e-03,-2.571e+00
2018/11/2 06:00:20,1541106020,-2.683e-01,8.501e-02,6.798e-03,1.571e+00,5.726e+00,-1.719e-03,1.908e+00,4.222e-01,1.185e-04,2.273e-04,-2.483e-03,7.560e-05,4.977e-03,-2.571e+00
2018/11/2 06:10:20,1541106620,-2.752e-01,8.485e-02,6.811e-03,1.571e+00,5.725e+00,-1.488e-03,1.906e+00,4.223e-01,8.791e-05,2.133e-04,-2.959e-03,4.594e-05,3.759e-03,-2.571e+00
2018/11/2 06:20:20,1541107220,-2.714e-01,8.472e-02,6.778e-03,1.571e+00,5.726e+00,-9.701e-04,1.906e+00,4.225e-01,8.990e-05,2.122e-04,-3.009e-03,-2.650e-07,-2.327e-03,-2.571e+00
2018/11/2 06:30:20,1541107820,-2.685e-01,8.479e-02,6.785e-03,1.571e+00,5.725e+00,-1.509e-03,1.906e+00,4.224e-01,1.106e-04,2.141e-04,-2.485e-03,3.363e-05,-4.290e-05,-2.571e+00
2018/11/2 06:40:20,1541108420,-2.631e-01,8.431e-02,6.775e-03,1.571e+00,5.725e+00,-1.685e-03,1.907e+00,4.219e-01,1.095e-04,2.133e-04,-2.694e-03,2.383e-05,-2.868e-03,-2.571e+00
2018/11/2 06:50:20,1541109020,-2.675e-01,8.421e-02,6.760e-03,1.570e+00,5.725e+00,6.388e-04,1.908e+00,4.219e-01,8.328e-05,2.124e-04,-3.075e-03,4.356e-05,1.522e-03,-2.570e+00
2018/11/2 07:00:20,1541109620,-2.664e-01,8.404e-02,6.771e-03,1.572e+00,5.725e+00,-1.070e-03,1.907e+00,4.219e-01,9.056e-05,2.149e-04,-2.237e-03,7.136e-05,6.268e-03,-2.570e+00
2018/11/2 07:10:20,1541110220,-2.625e-01,8.362e-02,6.790e-03,1.571e+00,5.725e+00,-1.753e-03,1.906e+00,4.215e-01,1.152e-04,2.255e-04,-2.327e-03,7.030e-05,4.364e-03,-2.570e+00
2018/11/2 07:20:20,1541110820,-2.619e-01,8.343e-02,6.808e-03,1.571e+00,5.725e+00,-1.331e-03,1.907e+00,4.214e-01,1.050e-04,2.142e-04,-2.484e-03,9.308e-05,5.837e-03,-2.570e+00
2018/11/2 07:30:20,1541111420,-2.597e-01,8.320e-02,6.816e-03,1.571e+00,5.725e+00,-1.018e-03,1.907e+00,4.209e-01,8.897e-05,2.137e-04,-2.797e-03,2.608e-05,2.178e-03,-2.570e+00
2018/11/2 07:40:20,1541112020,-2.592e-01,8.295e-02,6.829e-03,1.571e+00,5.725e+00,-7.467e-05,1.907e+00,4.207e-01,1.064e-04,2.141e-04,-2.326e-03,1.038e-04,6.567e-03,-2.570e+00
2018/11/2 07:50:20,1541112620,-2.636e-01,8.276e-02,6.840e-03,1.572e+00,5.725e+00,-9.562e-04,1.908e+00,4.206e-01,9.930e-05,2.189e-04,-2.223e-03,6.488e-05,4.257e-03,-2.570e+00
2018/11/2 08:00:20,1541113220,-2.562e-01,8.173e-02,6.814e-03,1.571e+00,5.725e+00,-1.800e-03,1.906e+00,4.195e-01,9.665e-05,2.148e-04,-3.122e-03,1.655e-05,-4.297e-03,-2.570e+00
2018/11/2 08:10:20,1541113820,-2.604e-01,8.218e-02,6.822e-03,1.572e+00,5.724e+00,-5.104e-04,1.906e+00,4.196e-01,1.080e-04,2.150e-04,-2.328e-03,4.780e-05,-8.893e-04,-2.571e+00
2018/11/2 08:20:20,1541114420,-2.591e-01,8.183e-02,6.826e-03,1.571e+00,5.725e+00,-4.948e-04,1.908e+00,4.195e-01,1.136e-04,2.142e-04,-2.277e-03,4.303e-05,-5.795e-04,-2.570e+00
2018/11/2 08:30:20,1541115020,-2.535e-01,8.213e-02,6.814e-03,1.572e+00,5.725e+00,-5.390e-04,1.907e+00,4.205e-01,1.083e-04,2.136e-04,-2.695e-03,2.648e-05,-3.394e-03,-2.569e+00
2018/11/2 08:40:20,1541115620,-2.583e-01,8.191e-02,6.810e-03,1.572e+00,5.725e+00,-7.563e-04,1.908e+00,4.204e-01,9.162e-05,2.141e-04,-2.924e-03,4.449e-05,2.144e-03,-2.569e+00
2018/11/2 08:50:20,1541116220,-2.618e-01,8.165e-02,6.779e-03,1.570e+00,5.725e+00,-1.593e-03,1.906e+00,4.207e-01,1.074e-04,2.130e-04,-2.989e-03,2.065e-05,-3.126e-03,-2.569e+00
2018/11/2 09:00:20,1541116820,-2.483e-01,8.172e-02,6.767e-03,1.571e+00,5.726e+00,-1.442e-03,1.906e+00,4.209e-01,8.500e-05,2.136e-04,-3.059e-03,3.257e-05,2.116e-04,-2.570e+00
2018/11/2 09:10:20,1541117420,-2.386e-01,8.170e-02,6.763e-03,1.571e+00,5.727e+00,-1.124e-03,1.906e+00,4.212e-01,7.997e-05,2.137e-04,-2.799e-03,4.329e-05,3.659e-03,-2.572e+00
2018/11/2 09:20:20,1541118020,-2.189e-01,8.161e-02,6.784e-03,1.571e+00,5.727e+00,-1.526e-03,1.906e+00,4.214e-01,1.061e-04,2.216e-04,-2.537e-03,8.527e-05,5.580e-03,-2.573e+00
2018/11/2 09:30:20,1541118620,-2.166e-01,8.164e-02,6.761e-03,1.570e+00,5.723e+00,-4.883e-04,1.907e+00,4.219e-01,1.022e-04,2.126e-04,-3.041e-03,3.509e-05,-2.529e-03,-2.574e+00
2018/11/2 09:40:20,1541119220,-2.080e-01,8.150e-02,6.732e-03,1.571e+00,5.728e+00,1.276e-04,1.908e+00,4.226e-01,8.566e-05,2.132e-04,-3.424e-03,-1.430e-05,-4.500e-03,-2.574e+00
2018/11/2 09:50:20,1541119820,-2.083e-01,8.141e-02,6.749e-03,1.569e+00,5.729e+00,-1.482e-03,1.906e+00,4.223e-01,1.075e-04,2.244e-04,-2.119e-03,7.388e-05,2.616e-03,-2.575e+00
2018/11/2 10:00:20,1541120420,-2.084e-01,8.100e-02,6.769e-03,1.569e+00,5.729e+00,-1.702e-03,1.906e+00,4.216e-01,1.092e-04,2.222e-04,-2.484e-03,8.315e-05,4.424e-03,-2.576e+00
2018/11/2 10:10:20,1541121020,-2.103e-01,8.099e-02,6.785e-03,1.570e+00,5.729e+00,-1.382e-03,1.907e+00,4.216e-01,8.699e-05,2.136e-04,-2.482e-03,7.401e-05,6.244e-03,-2.576e+00
2018/11/2 10:20:20,1541121620,-2.114e-01,8.110e-02,6.784e-03,1.569e+00,5.730e+00,-1.185e-03,1.907e+00,4.231e-01,1.127e-04,2.133e-04,-2.590e-03,2.516e-05,5.725e-04,-2.577e+00
2018/11/2 10:30:20,1541122220,-2.171e-01,8.063e-02,6.786e-03,1.569e+00,5.730e+00,-1.770e-03,1.908e+00,4.222e-01,1.189e-04,2.136e-04,-2.433e-03,4.727e-05,-7.016e-04,-2.577e+00
2018/11/2 10:40:20,1541122820,-2.235e-01,8.081e-02,6.754e-03,1.570e+00,5.729e+00,-1.538e-03,1.907e+00,4.227e-01,8.248e-05,2.133e-04,-3.268e-03,-5.296e-06,-4.769e-03,-2.577e+00
